period,price_firm1,price_firm2,profit_firm1,profit_firm2
820,21,13,0.0,300.0
821,21,13,0.0,300.0
822,21,13,0.0,300.0
823,19,13,0.0,300.0
824,21,13,0.0,300.0
825,21,13,0.0,300.0
826,21,13,0.0,300.0
827,21,13,0.0,300.0
828,21,13,0.0,300.0
829,22,13,0.0,300.0
830,31,13,0.0,300.0
831,21,13,0.0,300.0
832,15,13,0.0,300.0
833,14,13,0.0,300.0
834,22,13,0.0,300.0
835,31,13,0.0,300.0
836,29,13,0.0,300.0
837,21,13,0.0,300.0
838,15,13,0.0,300.0
839,14,13,0.0,300.0
840,12,13,200.0,0.0
841,12,13,200.0,0.0
842,12,17,200.0,0.0
843,12,31,200.0,0.0
844,12,13,200.0,0.0
845,12,31,200.0,0.0
846,38,27,0.0,1700.0
847,46,27,0.0,1700.0
848,12,27,200.0,0.0
849,12,27,200.0,0.0
850,12,27,200.0,0.0
851,12,27,200.0,0.0
852,12,27,200.0,0.0
853,12,27,200.0,0.0
854,12,27,200.0,0.0
855,12,27,200.0,0.0
856,12,46,200.0,0.0
857,12,13,200.0,0.0
858,12,27,200.0,0.0
859,12,31,200.0,0.0
860,12,13,200.0,0.0
861,12,27,200.0,0.0
862,12,31,200.0,0.0
863,21,13,0.0,300.0
864,12,22,200.0,0.0
865,16,13,0.0,300.0
866,12,13,200.0,0.0
867,23,13,0.0,300.0
868,12,13,200.0,0.0
869,29,27,0.0,1700.0
870,12,27,200.0,0.0
871,12,27,200.0,0.0
872,12,13,200.0,0.0
873,12,27,200.0,0.0
874,12,27,200.0,0.0
875,39,27,0.0,1700.0
876,12,27,200.0,0.0
877,12,27,200.0,0.0
878,12,27,200.0,0.0
879,12,16,200.0,0.0
880,12,41,200.0,0.0
881,12,21,200.0,0.0
882,12,27,200.0,0.0
883,12,27,200.0,0.0
884,12,27,200.0,0.0
885,12,27,200.0,0.0
886,12,27,200.0,0.0
887,12,46,200.0,0.0
888,12,31,200.0,0.0
889,12,27,200.0,0.0
890,12,13,200.0,0.0
891,12,20,200.0,0.0
892,24,31,1400.0,0.0
893,12,27,200.0,0.0
894,12,13,200.0,0.0
895,12,20,200.0,0.0
896,12,31,200.0,0.0
897,12,18,200.0,0.0
898,12,27,200.0,0.0
899,12,24,200.0,0.0
900,12,13,200.0,0.0
901,12,20,200.0,0.0
902,12,31,200.0,0.0
903,12,10,0.0,0.0
904,12,44,200.0,0.0
905,12,18,200.0,0.0
906,12,27,200.0,0.0
907,12,22,200.0,0.0
908,12,24,200.0,0.0
909,12,13,200.0,0.0
910,12,20,200.0,0.0
911,12,31,200.0,0.0
912,12,18,200.0,0.0
913,12,27,200.0,0.0
914,12,24,200.0,0.0
915,22,13,0.0,300.0
916,12,13,200.0,0.0
917,12,47,200.0,0.0
918,12,34,200.0,0.0
919,12,13,200.0,0.0
920,12,13,200.0,0.0
921,12,33,200.0,0.0
922,12,20,200.0,0.0
923,12,31,200.0,0.0
924,12,13,200.0,0.0
925,12,18,200.0,0.0
926,12,27,200.0,0.0
927,12,24,200.0,0.0
928,12,20,200.0,0.0
929,12,31,200.0,0.0
930,12,18,200.0,0.0
931,12,27,200.0,0.0
932,12,24,200.0,0.0
933,19,13,0.0,300.0
934,12,13,200.0,0.0
935,12,13,200.0,0.0
936,40,13,0.0,300.0
937,12,13,200.0,0.0
938,12,13,200.0,0.0
939,12,13,200.0,0.0
940,12,20,200.0,0.0
941,12,31,200.0,0.0
942,12,13,200.0,0.0
943,12,18,200.0,0.0
944,12,27,200.0,0.0
945,12,24,200.0,0.0
946,12,20,200.0,0.0
947,12,31,200.0,0.0
948,47,13,0.0,300.0
949,12,13,200.0,0.0
950,12,13,200.0,0.0
951,12,13,200.0,0.0
952,12,18,200.0,0.0
953,12,27,200.0,0.0
954,12,32,200.0,0.0
955,12,24,200.0,0.0
956,12,20,200.0,0.0
957,12,13,200.0,0.0
958,12,31,200.0,0.0
959,12,18,200.0,0.0
960,12,27,200.0,0.0
961,12,24,200.0,0.0
962,12,13,200.0,0.0
963,12,20,200.0,0.0
964,12,31,200.0,0.0
965,12,40,200.0,0.0
966,12,23,200.0,0.0
967,12,18,200.0,0.0
968,12,27,200.0,0.0
969,12,16,200.0,0.0
970,12,24,200.0,0.0
971,23,13,0.0,300.0
972,12,13,200.0,0.0
973,12,13,200.0,0.0
974,15,13,0.0,300.0
975,12,13,200.0,0.0
976,18,13,0.0,300.0
977,12,13,200.0,0.0
978,12,13,200.0,0.0
979,12,13,200.0,0.0
980,12,13,200.0,0.0
981,12,13,200.0,0.0
982,12,13,200.0,0.0
983,12,13,200.0,0.0
984,12,36,200.0,0.0
985,32,35,2200.0,0.0
986,32,26,0.0,1600.0
987,12,26,200.0,0.0
988,12,26,200.0,0.0
989,12,26,200.0,0.0
990,12,26,200.0,0.0
991,12,39,200.0,0.0
992,12,26,200.0,0.0
993,12,47,200.0,0.0
994,12,26,200.0,0.0
995,12,26,200.0,0.0
996,12,26,200.0,0.0
997,13,26,300.0,0.0
998,12,26,200.0,0.0
999,33,26,0.0,1600.0
1000,12,26,200.0,0.0
1001,12,26,200.0,0.0
1002,12,26,200.0,0.0
1003,12,26,200.0,0.0
1004,12,47,200.0,0.0
1005,12,26,200.0,0.0
1006,12,26,200.0,0.0
1007,12,42,200.0,0.0
1008,12,26,200.0,0.0
1009,12,26,200.0,0.0
1010,12,26,200.0,0.0
1011,12,26,200.0,0.0
1012,12,26,200.0,0.0
1013,12,26,200.0,0.0
1014,12,26,200.0,0.0
1015,12,26,200.0,0.0
1016,12,27,200.0,0.0
1017,12,20,200.0,0.0
1018,12,26,200.0,0.0
1019,12,31,200.0,0.0
1020,12,15,200.0,0.0
1021,12,23,200.0,0.0
1022,12,18,200.0,0.0
1023,12,24,200.0,0.0
1024,12,16,200.0,0.0
1025,12,13,200.0,0.0
1026,12,36,200.0,0.0
1027,12,17,200.0,0.0
1028,12,35,200.0,0.0
1029,12,20,200.0,0.0
1030,12,26,200.0,0.0
1031,12,31,200.0,0.0
1032,12,22,200.0,0.0
1033,12,15,200.0,0.0
1034,12,49,200.0,0.0
1035,45,23,0.0,1300.0
1036,12,23,200.0,0.0
1037,12,23,200.0,0.0
1038,12,23,200.0,0.0
1039,12,23,200.0,0.0
1040,12,23,200.0,0.0
1041,12,23,200.0,0.0
1042,12,23,200.0,0.0
1043,12,23,200.0,0.0
1044,12,37,200.0,0.0
1045,12,23,200.0,0.0
1046,12,23,200.0,0.0
1047,12,23,200.0,0.0
1048,12,23,200.0,0.0
1049,12,23,200.0,0.0
1050,12,18,200.0,0.0
1051,12,27,200.0,0.0
1052,12,24,200.0,0.0
1053,12,16,200.0,0.0
1054,13,13,150.0,150.0
1055,12,13,200.0,0.0
1056,12,13,200.0,0.0
1057,12,13,200.0,0.0
1058,12,48,200.0,0.0
1059,12,36,200.0,0.0
1060,12,23,200.0,0.0
1061,12,17,200.0,0.0
1062,12,35,200.0,0.0
1063,12,20,200.0,0.0
1064,12,26,200.0,0.0
1065,43,31,0.0,2100.0
1066,12,31,200.0,0.0
1067,12,31,200.0,0.0
1068,10,31,0.0,0.0
1069,12,31,200.0,0.0
1070,12,31,200.0,0.0
1071,12,31,200.0,0.0
1072,12,33,200.0,0.0
1073,12,31,200.0,0.0
1074,12,31,200.0,0.0
1075,41,31,0.0,2100.0
1076,12,31,200.0,0.0
1077,12,31,200.0,0.0
1078,12,31,200.0,0.0
1079,12,31,200.0,0.0
1080,12,31,200.0,0.0
1081,12,31,200.0,0.0
1082,12,31,200.0,0.0
1083,12,31,200.0,0.0
1084,12,31,200.0,0.0
1085,12,31,200.0,0.0
1086,12,31,200.0,0.0
1087,12,31,200.0,0.0
1088,12,31,200.0,0.0
1089,12,31,200.0,0.0
1090,12,31,200.0,0.0
1091,12,31,200.0,0.0
1092,12,22,200.0,0.0
1093,12,31,200.0,0.0
1094,12,31,200.0,0.0
1095,12,31,200.0,0.0
1096,12,31,200.0,0.0
1097,12,15,200.0,0.0
1098,12,18,200.0,0.0
1099,12,27,200.0,0.0
1100,12,24,200.0,0.0
1101,12,13,200.0,0.0
1102,12,44,200.0,0.0
1103,12,16,200.0,0.0
1104,12,36,200.0,0.0
1105,49,23,0.0,1300.0
1106,12,23,200.0,0.0
1107,49,23,0.0,1300.0
1108,12,23,200.0,0.0
1109,12,23,200.0,0.0
1110,12,23,200.0,0.0
1111,12,23,200.0,0.0
1112,12,23,200.0,0.0
1113,12,23,200.0,0.0
1114,12,23,200.0,0.0
1115,12,23,200.0,0.0
1116,12,23,200.0,0.0
1117,12,46,200.0,0.0
1118,12,23,200.0,0.0
1119,12,23,200.0,0.0
1120,12,23,200.0,0.0
1121,12,23,200.0,0.0
1122,12,23,200.0,0.0
1123,12,23,200.0,0.0
1124,12,23,200.0,0.0
1125,12,23,200.0,0.0
1126,12,36,200.0,0.0
1127,12,37,200.0,0.0
1128,12,23,200.0,0.0
1129,12,23,200.0,0.0
1130,12,17,200.0,0.0
1131,12,12,100.0,100.0
1132,32,12,0.0,200.0
1133,12,12,100.0,100.0
1134,12,12,100.0,100.0
1135,32,45,2200.0,0.0
1136,32,12,0.0,200.0
1137,32,12,0.0,200.0
1138,32,12,0.0,200.0
1139,32,12,0.0,200.0
1140,32,12,0.0,200.0
1141,32,12,0.0,200.0
1142,37,12,0.0,200.0
1143,32,12,0.0,200.0
1144,32,12,0.0,200.0
1145,12,12,100.0,100.0
1146,12,12,100.0,100.0
1147,32,47,2200.0,0.0
1148,32,12,0.0,200.0
1149,32,12,0.0,200.0
1150,32,12,0.0,200.0
1151,32,12,0.0,200.0
1152,32,12,0.0,200.0
1153,32,30,0.0,2000.0
1154,33,30,0.0,2000.0
1155,32,30,0.0,2000.0
1156,32,30,0.0,2000.0
1157,12,30,200.0,0.0
1158,12,30,200.0,0.0
1159,12,49,200.0,0.0
1160,12,30,200.0,0.0
1161,12,30,200.0,0.0
1162,12,30,200.0,0.0
1163,15,30,500.0,0.0
1164,12,30,200.0,0.0
1165,12,30,200.0,0.0
1166,12,11,0.0,100.0
1167,12,30,200.0,0.0
1168,14,30,400.0,0.0
1169,12,30,200.0,0.0
1170,12,30,200.0,0.0
1171,12,30,200.0,0.0
1172,12,30,200.0,0.0
1173,12,12,100.0,100.0
1174,12,12,100.0,100.0
1175,12,30,200.0,0.0
1176,12,12,100.0,100.0
1177,12,12,100.0,100.0
1178,32,44,2200.0,0.0
1179,12,12,100.0,100.0
1180,32,30,0.0,2000.0
1181,32,30,0.0,2000.0
1182,32,33,2200.0,0.0
1183,32,30,0.0,2000.0
1184,32,30,0.0,2000.0
1185,32,30,0.0,2000.0
1186,32,30,0.0,2000.0
1187,32,30,0.0,2000.0
1188,32,19,0.0,900.0
1189,32,30,0.0,2000.0
1190,32,30,0.0,2000.0
1191,32,30,0.0,2000.0
1192,32,30,0.0,2000.0
1193,32,30,0.0,2000.0
1194,32,30,0.0,2000.0
1195,12,30,200.0,0.0
1196,12,30,200.0,0.0
1197,12,30,200.0,0.0
1198,12,21,200.0,0.0
1199,36,30,0.0,2000.0
1200,12,30,200.0,0.0
1201,12,30,200.0,0.0
1202,12,30,200.0,0.0
1203,18,30,800.0,0.0
1204,12,30,200.0,0.0
1205,10,30,0.0,0.0
1206,12,30,200.0,0.0
1207,12,30,200.0,0.0
1208,12,30,200.0,0.0
1209,12,30,200.0,0.0
1210,12,30,200.0,0.0
1211,12,30,200.0,0.0
1212,12,30,200.0,0.0
1213,12,30,200.0,0.0
1214,12,30,200.0,0.0
1215,12,30,200.0,0.0
1216,12,30,200.0,0.0
1217,12,30,200.0,0.0
1218,12,30,200.0,0.0
1219,12,30,200.0,0.0
1220,12,30,200.0,0.0
1221,28,12,0.0,200.0
1222,12,12,100.0,100.0
1223,12,12,100.0,100.0
1224,12,12,100.0,100.0
1225,12,12,100.0,100.0
1226,12,30,200.0,0.0
1227,12,12,100.0,100.0
1228,39,41,2900.0,0.0
1229,39,12,0.0,200.0
1230,39,12,0.0,200.0
1231,39,12,0.0,200.0
1232,39,12,0.0,200.0
1233,15,16,500.0,0.0
1234,39,12,0.0,200.0
1235,39,12,0.0,200.0
1236,12,12,100.0,100.0
1237,39,12,0.0,200.0
1238,12,12,100.0,100.0
1239,26,12,0.0,200.0
1240,12,12,100.0,100.0
1241,12,12,100.0,100.0
1242,24,12,0.0,200.0
1243,12,12,100.0,100.0
1244,39,12,0.0,200.0
1245,48,12,0.0,200.0
1246,32,12,0.0,200.0
1247,12,12,100.0,100.0
1248,12,12,100.0,100.0
1249,12,12,100.0,100.0
1250,24,12,0.0,200.0
1251,12,12,100.0,100.0
1252,39,11,0.0,100.0
1253,12,12,100.0,100.0
1254,32,29,0.0,1900.0
1255,12,29,200.0,0.0
1256,17,29,700.0,0.0
1257,12,29,200.0,0.0
1258,12,12,100.0,100.0
1259,12,49,200.0,0.0
1260,12,29,200.0,0.0
1261,12,12,100.0,100.0
1262,12,12,100.0,100.0
1263,12,12,100.0,100.0
1264,12,12,100.0,100.0
1265,12,33,200.0,0.0
1266,12,35,200.0,0.0
1267,12,29,200.0,0.0
1268,12,25,200.0,0.0
1269,12,12,100.0,100.0
1270,12,12,100.0,100.0
1271,12,12,100.0,100.0
1272,12,30,200.0,0.0
1273,12,12,100.0,100.0
1274,12,12,100.0,100.0
1275,12,12,100.0,100.0
1276,12,12,100.0,100.0
1277,12,29,200.0,0.0
1278,12,12,100.0,100.0
1279,12,12,100.0,100.0
1280,12,12,100.0,100.0
1281,12,12,100.0,100.0
1282,19,12,0.0,200.0
1283,12,12,100.0,100.0
1284,12,12,100.0,100.0
1285,15,49,500.0,0.0
1286,15,12,0.0,200.0
1287,15,12,0.0,200.0
1288,15,12,0.0,200.0
1289,12,12,100.0,100.0
1290,12,12,100.0,100.0
1291,12,12,100.0,100.0
1292,15,12,0.0,200.0
1293,12,12,100.0,100.0
1294,24,12,0.0,200.0
1295,12,12,100.0,100.0
1296,10,12,0.0,0.0
1297,39,12,0.0,200.0
1298,12,12,100.0,100.0
1299,32,11,0.0,100.0
1300,12,12,100.0,100.0
1301,12,12,100.0,100.0
1302,12,12,100.0,100.0
1303,44,12,0.0,200.0
1304,12,13,200.0,0.0
1305,12,12,100.0,100.0
1306,12,39,200.0,0.0
1307,12,12,100.0,100.0
1308,12,48,200.0,0.0
1309,12,12,100.0,100.0
1310,12,12,100.0,100.0
1311,12,12,100.0,100.0
1312,12,12,100.0,100.0
1313,12,12,100.0,100.0
1314,12,12,100.0,100.0
1315,12,12,100.0,100.0
1316,29,12,0.0,200.0
1317,12,12,100.0,100.0
1318,12,12,100.0,100.0
1319,33,12,0.0,200.0
1320,12,19,200.0,0.0
1321,12,12,100.0,100.0
1322,12,12,100.0,100.0
1323,12,12,100.0,100.0
1324,12,12,100.0,100.0
1325,12,12,100.0,100.0
1326,12,12,100.0,100.0
1327,12,12,100.0,100.0
1328,12,12,100.0,100.0
1329,12,12,100.0,100.0
1330,12,48,200.0,0.0
1331,12,12,100.0,100.0
1332,12,45,200.0,0.0
1333,12,12,100.0,100.0
1334,12,12,100.0,100.0
1335,12,12,100.0,100.0
1336,12,30,200.0,0.0
1337,12,12,100.0,100.0
1338,12,44,200.0,0.0
1339,12,12,100.0,100.0
1340,47,12,0.0,200.0
1341,12,12,100.0,100.0
1342,12,12,100.0,100.0
1343,12,12,100.0,100.0
1344,12,12,100.0,100.0
1345,12,12,100.0,100.0
1346,12,12,100.0,100.0
1347,12,12,100.0,100.0
1348,12,12,100.0,100.0
1349,12,12,100.0,100.0
1350,12,12,100.0,100.0
1351,12,12,100.0,100.0
1352,12,12,100.0,100.0
1353,12,12,100.0,100.0
1354,12,12,100.0,100.0
1355,12,12,100.0,100.0
1356,12,12,100.0,100.0
1357,12,12,100.0,100.0
1358,12,12,100.0,100.0
1359,12,12,100.0,100.0
1360,15,12,0.0,200.0
1361,12,12,100.0,100.0
1362,12,12,100.0,100.0
1363,12,12,100.0,100.0
1364,12,12,100.0,100.0
1365,12,12,100.0,100.0
1366,12,10,0.0,0.0
1367,24,12,0.0,200.0
1368,39,12,0.0,200.0
1369,32,12,0.0,200.0
1370,15,12,0.0,200.0
1371,12,12,100.0,100.0
1372,12,12,100.0,100.0
1373,12,12,100.0,100.0
1374,12,29,200.0,0.0
1375,12,12,100.0,100.0
1376,12,12,100.0,100.0
1377,12,12,100.0,100.0
1378,12,12,100.0,100.0
1379,12,12,100.0,100.0
1380,38,12,0.0,200.0
1381,12,12,100.0,100.0
1382,12,35,200.0,0.0
1383,12,12,100.0,100.0
1384,12,12,100.0,100.0
1385,12,12,100.0,100.0
1386,12,12,100.0,100.0
1387,12,12,100.0,100.0
1388,12,12,100.0,100.0
1389,12,12,100.0,100.0
1390,12,12,100.0,100.0
1391,42,12,0.0,200.0
1392,12,12,100.0,100.0
1393,12,12,100.0,100.0
1394,12,12,100.0,100.0
1395,12,12,100.0,100.0
1396,35,12,0.0,200.0
1397,12,12,100.0,100.0
1398,12,12,100.0,100.0
1399,12,12,100.0,100.0
1400,14,12,0.0,200.0
1401,12,12,100.0,100.0
1402,12,12,100.0,100.0
1403,12,12,100.0,100.0
1404,12,12,100.0,100.0
1405,12,12,100.0,100.0
1406,12,12,100.0,100.0
1407,12,12,100.0,100.0
1408,12,12,100.0,100.0
1409,12,12,100.0,100.0
1410,12,12,100.0,100.0
1411,39,12,0.0,200.0
1412,12,12,100.0,100.0
1413,12,12,100.0,100.0
1414,12,12,100.0,100.0
1415,12,12,100.0,100.0
1416,12,12,100.0,100.0
1417,12,12,100.0,100.0
1418,12,12,100.0,100.0
1419,12,12,100.0,100.0
1420,12,12,100.0,100.0
1421,12,12,100.0,100.0
1422,12,12,100.0,100.0
1423,20,12,0.0,200.0
1424,12,12,100.0,100.0
1425,19,21,900.0,0.0
1426,19,45,900.0,0.0
1427,19,12,0.0,200.0
1428,19,12,0.0,200.0
1429,19,12,0.0,200.0
1430,19,12,0.0,200.0
1431,21,12,0.0,200.0
1432,19,12,0.0,200.0
1433,19,12,0.0,200.0
1434,12,12,100.0,100.0
1435,19,12,0.0,200.0
1436,12,12,100.0,100.0
1437,12,12,100.0,100.0
1438,12,12,100.0,100.0
1439,12,12,100.0,100.0
1440,12,12,100.0,100.0
1441,12,12,100.0,100.0
1442,47,12,0.0,200.0
1443,27,12,0.0,200.0
1444,12,48,200.0,0.0
1445,12,12,100.0,100.0
1446,12,12,100.0,100.0
1447,12,12,100.0,100.0
1448,12,12,100.0,100.0
1449,12,12,100.0,100.0
1450,12,12,100.0,100.0
1451,12,12,100.0,100.0
1452,12,15,200.0,0.0
1453,12,35,200.0,0.0
1454,36,12,0.0,200.0
1455,12,12,100.0,100.0
1456,12,27,200.0,0.0
1457,12,12,100.0,100.0
1458,12,12,100.0,100.0
1459,12,12,100.0,100.0
1460,12,12,100.0,100.0
1461,12,12,100.0,100.0
1462,43,12,0.0,200.0
1463,12,24,200.0,0.0
1464,12,12,100.0,100.0
1465,12,12,100.0,100.0
1466,12,12,100.0,100.0
1467,12,12,100.0,100.0
1468,12,12,100.0,100.0
1469,12,12,100.0,100.0
1470,12,12,100.0,100.0
1471,12,12,100.0,100.0
1472,12,12,100.0,100.0
1473,12,12,100.0,100.0
1474,12,12,100.0,100.0
1475,12,12,100.0,100.0
1476,12,12,100.0,100.0
1477,12,12,100.0,100.0
1478,12,39,200.0,0.0
1479,12,12,100.0,100.0
1480,12,12,100.0,100.0
1481,12,12,100.0,100.0
1482,12,12,100.0,100.0
1483,12,12,100.0,100.0
1484,12,12,100.0,100.0
1485,12,12,100.0,100.0
1486,32,12,0.0,200.0
1487,12,12,100.0,100.0
1488,12,12,100.0,100.0
1489,12,12,100.0,100.0
1490,12,21,200.0,0.0
1491,12,45,200.0,0.0
1492,12,12,100.0,100.0
1493,12,12,100.0,100.0
1494,12,12,100.0,100.0
1495,12,12,100.0,100.0
1496,12,12,100.0,100.0
1497,12,12,100.0,100.0
1498,29,15,0.0,500.0
1499,12,12,100.0,100.0
1500,12,12,100.0,100.0
1501,31,12,0.0,200.0
1502,12,12,100.0,100.0
1503,12,12,100.0,100.0
1504,12,12,100.0,100.0
1505,38,12,0.0,200.0
1506,12,12,100.0,100.0
1507,12,12,100.0,100.0
1508,12,12,100.0,100.0
1509,12,12,100.0,100.0
1510,15,12,0.0,200.0
1511,12,12,100.0,100.0
1512,12,12,100.0,100.0
1513,12,19,200.0,0.0
1514,12,12,100.0,100.0
1515,12,12,100.0,100.0
1516,12,12,100.0,100.0
1517,12,29,200.0,0.0
1518,12,12,100.0,100.0
1519,12,12,100.0,100.0
1520,12,12,100.0,100.0
1521,12,12,100.0,100.0
1522,12,12,100.0,100.0
1523,12,12,100.0,100.0
1524,12,12,100.0,100.0
1525,12,48,200.0,0.0
1526,12,12,100.0,100.0
1527,12,12,100.0,100.0
1528,12,12,100.0,100.0
1529,12,12,100.0,100.0
1530,12,12,100.0,100.0
1531,12,12,100.0,100.0
1532,12,12,100.0,100.0
1533,12,12,100.0,100.0
1534,12,12,100.0,100.0
1535,12,12,100.0,100.0
1536,12,12,100.0,100.0
1537,12,12,100.0,100.0
1538,12,12,100.0,100.0
1539,12,12,100.0,100.0
1540,12,12,100.0,100.0
1541,30,12,0.0,200.0
1542,12,12,100.0,100.0
1543,12,12,100.0,100.0
1544,12,12,100.0,100.0
1545,12,12,100.0,100.0
1546,10,12,0.0,0.0
1547,12,12,100.0,100.0
1548,12,12,100.0,100.0
1549,12,12,100.0,100.0
1550,12,12,100.0,100.0
1551,12,12,100.0,100.0
1552,12,12,100.0,100.0
1553,12,12,100.0,100.0
1554,12,12,100.0,100.0
1555,12,12,100.0,100.0
1556,12,12,100.0,100.0
1557,12,12,100.0,100.0
1558,12,17,200.0,0.0
1559,12,12,100.0,100.0
1560,12,12,100.0,100.0
1561,12,12,100.0,100.0
1562,12,12,100.0,100.0
1563,12,12,100.0,100.0
