date,entropy_std,country
1993-07-01,-0.07181450459617517,ES
1993-10-01,-0.09817770236537425,ES
1994-01-01,0.05523438510697398,ES
1994-04-01,0.26928635683279617,ES
1994-07-01,0.5249879765164441,ES
1994-10-01,0.6601670542872745,ES
1995-01-01,0.9529690823699509,ES
1995-04-01,0.45513314738386834,ES
1995-07-01,0.4679365863457105,ES
1995-10-01,0.7298190641662801,ES
1996-01-01,0.6678089664480282,ES
1996-04-01,0.23888165828561242,ES
1996-07-01,0.4277539693475272,ES
1996-10-01,0.05561547663216733,ES
1997-01-01,-0.07178955145851462,ES
1997-04-01,-0.15763509201382758,ES
1997-07-01,-0.25742727205874677,ES
1997-10-01,-0.437304910197574,ES
1998-01-01,-0.4647997774454662,ES
1998-04-01,-0.6044033373425787,ES
1998-07-01,-0.632506648589535,ES
1998-10-01,-0.688180590936288,ES
1999-01-01,-0.8090925612382033,ES
1999-04-01,-0.9282213307518755,ES
1999-07-01,-0.9564640860611051,ES
1999-10-01,-0.976472285276407,ES
2000-01-01,-1.0051185091349664,ES
2000-04-01,-1.0478236191999224,ES
2000-07-01,-1.0724722538450744,ES
2000-10-01,-1.0590280445977338,ES
2001-01-01,-1.048487482089796,ES
2001-04-01,-1.0478384808518808,ES
2001-07-01,-1.0726613242517706,ES
2001-10-01,-1.050944016989223,ES
2002-01-01,-1.0405091729561033,ES
2002-04-01,-1.0200775367559165,ES
2002-07-01,-1.0170577539621148,ES
2002-10-01,-1.0266381815232524,ES
2003-01-01,-1.0120749896866443,ES
2003-04-01,-1.0063722608656924,ES
2003-07-01,-1.0089951526443424,ES
2003-10-01,-1.0586126795782527,ES
2004-01-01,-1.073873900869201,ES
2004-04-01,-1.1033361193093258,ES
2004-07-01,-1.1144458184334483,ES
2004-10-01,-1.1325751180239396,ES
2005-01-01,-1.153173863146602,ES
2005-04-01,-1.179284953092642,ES
2005-07-01,-1.1682305935903388,ES
2005-10-01,-1.1885592828529183,ES
2006-01-01,-1.2068785212247504,ES
2006-04-01,-1.217392066770329,ES
2006-07-01,-1.2214498870282697,ES
2006-10-01,-1.234574975852467,ES
2007-01-01,-1.2375522143384015,ES
2007-04-01,-1.2490759285465416,ES
2007-07-01,-1.2469057454663595,ES
2007-10-01,-1.2394515242727144,ES
2008-01-01,-1.2206735690878303,ES
2008-04-01,-1.2154267292351921,ES
2008-07-01,-1.1945569985172448,ES
2008-10-01,-1.1695321264249428,ES
2009-01-01,-1.0756383113567825,ES
2009-04-01,-1.0267946833562422,ES
2009-07-01,-0.9387175660909387,ES
2009-10-01,-0.926624242042414,ES
2010-01-01,-0.6159838415831348,ES
2010-04-01,-0.5597730701568201,ES
2010-07-01,-0.30591884914119793,ES
2010-10-01,-0.17171432845374174,ES
2011-01-01,-0.230967677495088,ES
2011-04-01,-0.25473636021805884,ES
2011-07-01,-0.4452154050125605,ES
2011-10-01,-0.648580815215797,ES
2012-01-01,-0.7357578665000359,ES
2012-04-01,-0.7250092469537778,ES
2012-07-01,-0.8106717386633838,ES
2012-10-01,-1.0477027139798327,ES
2013-01-01,-1.0831926422531513,ES
2013-04-01,-1.0925992633811195,ES
2013-07-01,-1.088911407995947,ES
2013-10-01,-1.1088707531952051,ES
2014-01-01,-1.1134062318507227,ES
2014-04-01,-1.104067997595687,ES
2014-07-01,-0.9958490442588003,ES
2014-10-01,-0.9923682435681074,ES
2015-01-01,-0.9664032190013502,ES
2015-04-01,-0.9285361465203671,ES
2015-07-01,-0.9331723574491052,ES
2015-10-01,-0.8981102382616502,ES
2016-01-01,-0.8497254895617936,ES
2016-04-01,-0.796452006858158,ES
2016-07-01,-0.6049858691806431,ES
2016-10-01,-0.5315259480186675,ES
2017-01-01,-0.45241040840752617,ES
2017-04-01,-0.23393731245938532,ES
2017-07-01,-0.3460969654111904,ES
2017-10-01,-0.4497862557596736,ES
2018-01-01,-0.4727868333652888,ES
2018-04-01,-0.3113330585698778,ES
2018-07-01,-0.1441770016840133,ES
2018-10-01,-0.18899118806509133,ES
2019-01-01,-0.052563623443028895,ES
2019-04-01,0.38509827947515757,ES
2019-07-01,0.38509827947515757,ES
2019-10-01,0.5045016592293997,ES
2020-01-01,0.543093583898498,ES
2020-04-01,-0.24401171136397598,ES
2020-07-01,-0.17679641935586757,ES
2020-10-01,-0.09478988785351253,ES
2021-01-01,-0.0738167522683369,ES
2021-04-01,-0.5934000595330123,ES
2021-07-01,-0.5934000595330148,ES
2021-10-01,-0.5934000595330148,ES
2022-01-01,-0.21629075666986186,ES
2022-04-01,-0.27199371892137936,ES
2022-07-01,-0.1967984350831313,ES
2022-10-01,-0.0027738449141938666,ES
2023-01-01,0.7026684418386732,ES
2023-04-01,0.5761682865927398,ES
2023-07-01,0.23779416845631346,ES
2023-10-01,0.23779416845631382,ES
2024-01-01,0.10701787771278262,ES
2024-04-01,-0.2014985667603329,ES
2024-07-01,-0.2866002703992424,ES
2024-10-01,-0.19611924580047846,ES
2025-01-01,-0.19611924580047846,ES
2025-04-01,-0.48906826272420195,ES
1971-07-01,3.3086011564344506,FR
1971-10-01,2.6355789851628533,FR
1972-01-01,2.4976976963012056,FR
1972-04-01,2.33206696691265,FR
1972-07-01,2.4824652651850214,FR
1972-10-01,2.0336663980879015,FR
1973-01-01,1.9578392221850345,FR
1973-04-01,2.0712269256681863,FR
1973-07-01,1.8398689882706873,FR
1973-10-01,1.8948797829405222,FR
1974-01-01,1.794363331109553,FR
1974-04-01,1.9090795409420434,FR
1974-07-01,2.1030201580752905,FR
1974-10-01,1.7420955195593193,FR
1975-01-01,1.6115993956379302,FR
1975-04-01,1.6366004117071238,FR
1975-07-01,2.049036745900709,FR
1975-10-01,1.601751676558909,FR
1976-01-01,1.5144628473548676,FR
1976-04-01,1.460465795524692,FR
1976-07-01,1.6435728637148026,FR
1976-10-01,1.2520971780722518,FR
1977-01-01,1.1202748388499753,FR
1977-04-01,1.2942873624361932,FR
1977-07-01,1.2414197931465065,FR
1977-10-01,1.1721206386419005,FR
1978-01-01,0.9455602088584388,FR
1978-04-01,0.9604793159600332,FR
1978-07-01,1.0332146148864332,FR
1978-10-01,0.8831888292158896,FR
1979-01-01,0.8422050166034519,FR
1979-04-01,1.0765526715489608,FR
1979-07-01,1.346092768107174,FR
1979-10-01,0.8546697853210936,FR
1980-01-01,1.035487267160038,FR
1980-04-01,0.6444894895960251,FR
1980-07-01,0.5035781243032921,FR
1980-10-01,0.32672606428950757,FR
1981-01-01,0.43684445377426545,FR
1981-04-01,0.3735719250337745,FR
1981-07-01,0.4929995089392259,FR
1981-10-01,0.26101653845615236,FR
1982-01-01,0.39544576180864105,FR
1982-04-01,0.2622092490174687,FR
1982-07-01,0.24048390227936714,FR
1982-10-01,-0.04815418036679961,FR
1983-01-01,-0.07775151110671566,FR
1983-04-01,-0.07745783374351452,FR
1983-07-01,-0.09706677393594951,FR
1983-10-01,-0.1833721159413791,FR
1984-01-01,-0.1439242333696796,FR
1984-04-01,-0.1419705580201628,FR
1984-07-01,-0.03292183410945901,FR
1984-10-01,-0.06467114374111357,FR
1985-01-01,0.004138389896223013,FR
1985-04-01,0.007913474330568195,FR
1985-07-01,0.33779113863867805,FR
1985-10-01,0.11262418575619736,FR
1986-01-01,0.3546664068954463,FR
1986-04-01,0.3198714847637788,FR
1986-07-01,0.5069056820730482,FR
1986-10-01,0.4339837874889864,FR
1987-01-01,0.1382324364582686,FR
1987-04-01,0.1293282400333935,FR
1987-07-01,0.35105024512619243,FR
1987-10-01,0.1947383513045154,FR
1988-01-01,0.08219306778641561,FR
1988-04-01,-0.061038681926980164,FR
1988-07-01,-0.22197484431959585,FR
1988-10-01,-0.36516106384051894,FR
1989-01-01,-0.3848223036262844,FR
1989-04-01,-0.5275295235761166,FR
1989-07-01,-0.5318969001952858,FR
1989-10-01,-0.6440605885693471,FR
1990-01-01,-0.6578583878816694,FR
1990-04-01,-0.658014801432585,FR
1990-07-01,-0.5729387402326895,FR
1990-10-01,-0.6909630498400757,FR
1991-01-01,-0.6713302141328775,FR
1991-04-01,-0.637088530457236,FR
1991-07-01,-0.5437615825890988,FR
1991-10-01,-0.49604669119566586,FR
1992-01-01,-0.6222233309920416,FR
1992-04-01,-0.5868508802855558,FR
1992-07-01,-0.20249125535651066,FR
1992-10-01,-0.38108693205987376,FR
1993-01-01,-0.503876581797888,FR
1993-04-01,-0.5144790722837234,FR
1993-07-01,-0.38356034402097444,FR
1993-10-01,-0.3206634743648762,FR
1994-01-01,-0.16881067699429292,FR
1994-04-01,-0.05984783723739762,FR
1994-07-01,0.6468314249335754,FR
1994-10-01,2.0073930552135866,FR
1995-01-01,2.0073930552135866,FR
1995-04-01,1.6923490326379604,FR
1995-07-01,1.1035233824881947,FR
1995-10-01,1.2942300415939714,FR
1996-01-01,1.1584876174641678,FR
1996-04-01,0.927557460800188,FR
1996-07-01,1.8774704781439921,FR
1996-10-01,1.4586274142615747,FR
1997-01-01,2.5896841064455884,FR
1997-04-01,1.490357667110718,FR
1997-07-01,1.405951901293452,FR
1997-10-01,0.9518631865851588,FR
1998-01-01,0.5837167024689529,FR
1998-04-01,0.44447574860669736,FR
1998-07-01,0.3766320626453969,FR
1998-10-01,0.5779573696252434,FR
1999-01-01,0.40390361634638866,FR
1999-04-01,-0.02019428456201566,FR
1999-07-01,-0.16279425055415803,FR
1999-10-01,-0.3869588173990519,FR
2000-01-01,-0.46675394007168164,FR
2000-04-01,-0.5903006592671288,FR
2000-07-01,-0.7586621572662846,FR
2000-10-01,-0.7808819044056406,FR
2001-01-01,-0.7841404460213671,FR
2001-04-01,-0.8296243781674667,FR
2001-07-01,-0.8289969812110145,FR
2001-10-01,-0.8363806433464493,FR
2002-01-01,-0.7785121111392693,FR
2002-04-01,-0.6507202924861973,FR
2002-07-01,-0.5421218523790226,FR
2002-10-01,-0.43601827746786526,FR
2003-01-01,-0.31103489716706406,FR
2003-04-01,-0.16346865447491266,FR
2003-07-01,-0.04425001162173936,FR
2003-10-01,0.13166209432424184,FR
2004-01-01,-0.0609170332575647,FR
2004-04-01,-0.26663052815530164,FR
2004-07-01,-0.32681926585240406,FR
2004-10-01,-0.40661223973616145,FR
2005-01-01,-0.4339537968972875,FR
2005-04-01,-0.625420149532146,FR
2005-07-01,-0.69251652504646,FR
2005-10-01,-0.7510097351388935,FR
2006-01-01,-0.7212848332472321,FR
2006-04-01,-0.826149882201552,FR
2006-07-01,-0.8525536153284198,FR
2006-10-01,-0.8940660052667103,FR
2007-01-01,-0.8986877059297821,FR
2007-04-01,-0.9562400230270099,FR
2007-07-01,-0.9640486915740994,FR
2007-10-01,-0.9745222787278537,FR
2008-01-01,-0.9282996823751343,FR
2008-04-01,-0.9855440911757376,FR
2008-07-01,-0.9951825476781528,FR
2008-10-01,-0.978435830936453,FR
2009-01-01,-0.8801159921193401,FR
2009-04-01,-0.8173643318427893,FR
2009-07-01,-0.7522430233133375,FR
2009-10-01,-0.6422758781816652,FR
2010-01-01,-0.2578536276730145,FR
2010-04-01,0.4273845309072604,FR
2010-07-01,0.3394765543484425,FR
2010-10-01,-0.07808632648198034,FR
2011-01-01,-0.36458704787616614,FR
2011-04-01,-0.7033284737338494,FR
2011-07-01,-0.8621665666513637,FR
2011-10-01,-0.9099985570529949,FR
2012-01-01,-0.9781966156540336,FR
2012-04-01,-1.0004254834027384,FR
2012-07-01,-0.9643790063580346,FR
2012-10-01,-0.9526338210713886,FR
2013-01-01,-0.7975932035595551,FR
2013-04-01,-0.6033599041374897,FR
2013-07-01,-0.3526878530155944,FR
2013-10-01,0.19353799427179585,FR
2014-01-01,0.23032375230400506,FR
2014-04-01,-0.29319843002798085,FR
2014-07-01,-0.5258610355662262,FR
2014-10-01,-0.6493216376892897,FR
2015-01-01,-0.8583034199509196,FR
2015-04-01,-0.8685293575979849,FR
2015-07-01,-0.9027921703552283,FR
2015-10-01,-0.897179875301924,FR
2016-01-01,-0.8024671893032721,FR
2016-04-01,-0.8381659895202229,FR
2016-07-01,-0.8305725376200944,FR
2016-10-01,-0.7681099729716997,FR
2017-01-01,-0.849105312000689,FR
2017-04-01,-0.833605715465809,FR
2017-07-01,-0.7916593977579358,FR
2017-10-01,-0.8682511127500289,FR
2018-01-01,-0.8605014014758596,FR
2018-04-01,-0.9271118366930111,FR
2018-07-01,-0.9326734138364313,FR
2018-10-01,-0.9075275347271317,FR
2019-01-01,-0.9945910181320647,FR
2019-04-01,-1.0504392382839363,FR
2019-07-01,-1.0961264826656487,FR
2019-10-01,-1.0848247460753464,FR
2020-01-01,-1.056689002600237,FR
2020-04-01,-1.1977554525061087,FR
2020-07-01,-1.1983404409355127,FR
2020-10-01,-1.1916559822293311,FR
2021-01-01,-1.126415251460206,FR
2021-04-01,-1.1184981313316447,FR
2021-07-01,-1.1022282390795635,FR
2021-10-01,-1.085826979141757,FR
2022-01-01,-0.9142857949492401,FR
2022-04-01,-0.8991140385172303,FR
2022-07-01,-0.9256820822998573,FR
2022-10-01,-0.9998089926672472,FR
2023-01-01,-1.0134237585751638,FR
2023-04-01,-1.0080693826013458,FR
2023-07-01,-0.9638832774985563,FR
2023-10-01,-0.924773037194166,FR
2024-01-01,-0.8383043054518806,FR
2024-04-01,-0.7275684019335913,FR
2024-07-01,-0.6094503641894083,FR
2024-10-01,-0.5766673178639461,FR
2025-01-01,-0.6800217151129889,FR
2025-04-01,-0.7161301404559728,FR
1952-07-01,-5.468332328860661,IT
1952-10-01,-4.703645562050989,IT
1953-01-01,-4.154274969732038,IT
1953-04-01,-3.6690896882149717,IT
1953-07-01,-3.226660024272827,IT
1953-10-01,-3.262535397522411,IT
1954-01-01,-3.2505363649944585,IT
1954-04-01,-3.226660024272827,IT
1954-07-01,-3.202944790057307,IT
1954-10-01,-3.098182296397307,IT
1955-01-01,-2.854944003582281,IT
1955-04-01,-2.6385564831086903,IT
1955-07-01,-2.417695816828244,IT
1955-10-01,-2.246914864779004,IT
1956-01-01,-1.9572624100324012,IT
1956-04-01,-1.6893646673954994,IT
1956-07-01,-1.441725458573071,IT
1956-10-01,-1.3003692301449172,IT
1957-01-01,-1.3668404091458657,IT
1957-04-01,-1.4417254585730601,IT
1957-07-01,-1.5060952285760087,IT
1957-10-01,-1.7035167725594789,IT
1958-01-01,-1.9106082393992039,IT
1958-04-01,-2.1441106362345748,IT
1958-07-01,-2.371768388803618,IT
1958-10-01,-2.3086631279098087,IT
1959-01-01,-1.7609573964023375,IT
1959-04-01,-1.3063283680647766,IT
1959-07-01,-0.9162484161588087,IT
1959-10-01,-0.6019163891723428,IT
1960-01-01,-0.6397264509767681,IT
1960-04-01,-0.1593480010350414,IT
1960-07-01,0.6937180899579121,IT
1960-10-01,0.8264309282943786,IT
1961-01-01,0.5141797816387815,IT
1961-04-01,0.6422324283742263,IT
1961-07-01,1.11655825896628,IT
1961-10-01,1.13331399182802,IT
1962-01-01,1.1740668167963058,IT
1962-04-01,1.2026120698147145,IT
1962-07-01,1.2220569128159147,IT
1962-10-01,1.2315898291546612,IT
1963-01-01,1.2394918867350293,IT
1963-04-01,1.2401588923905043,IT
1963-07-01,1.235236885889176,IT
1963-10-01,1.2311279607031633,IT
1964-01-01,0.9903028311027242,IT
1964-04-01,0.9776036193810821,IT
1964-07-01,0.957215028140015,IT
1964-10-01,0.9099217647527894,IT
1965-01-01,1.1882180429622715,IT
1965-04-01,1.135931486146628,IT
1965-07-01,1.053468028097904,IT
1965-10-01,1.0896642514645647,IT
1966-01-01,1.1556992539507116,IT
1966-04-01,1.1980548236652497,IT
1966-07-01,1.2237109358152192,IT
1966-10-01,1.2334933452727106,IT
1967-01-01,1.240426779380581,IT
1967-04-01,1.2382889446468952,IT
1967-07-01,1.2294683539388136,IT
1967-10-01,1.2230734509340317,IT
1968-01-01,1.2175527569489162,IT
1968-04-01,1.2118548234072866,IT
1968-07-01,1.2053873924404774,IT
1968-10-01,1.2058435563287278,IT
1969-01-01,1.19724689635989,IT
1969-04-01,1.1879589441704876,IT
1969-07-01,1.1777447225342306,IT
1969-10-01,1.165005304941831,IT
1970-01-01,1.15134106824711,IT
1970-04-01,1.1373238940856896,IT
1970-07-01,1.1223159664773041,IT
1970-10-01,1.118955874543598,IT
1971-01-01,1.0938179656913578,IT
1971-04-01,1.0683739874790859,IT
1971-07-01,1.0423804883086825,IT
1971-10-01,1.0174551139973795,IT
1972-01-01,0.9849379257820257,IT
1972-04-01,0.9542880172544362,IT
1972-07-01,0.9239538177390404,IT
1972-10-01,0.9134036236456909,IT
1973-01-01,0.8819077669372636,IT
1973-04-01,0.8516549859760043,IT
1973-07-01,0.8219257267439543,IT
1973-10-01,0.8002258278530233,IT
1974-01-01,0.7557589985617048,IT
1974-04-01,0.7145235584986322,IT
1974-07-01,0.6757145774811808,IT
1974-10-01,0.6534662750488445,IT
1975-01-01,0.6368469569244084,IT
1975-04-01,0.6206754279389685,IT
1975-07-01,0.6043168248194827,IT
1975-10-01,0.6046455958869157,IT
1976-01-01,0.6051209659287731,IT
1976-04-01,0.6006725544937322,IT
1976-07-01,0.5794000106130278,IT
1976-10-01,0.5248514561721005,IT
1977-01-01,0.5436559022661551,IT
1977-04-01,0.48882132202039613,IT
1977-07-01,0.48633132414756647,IT
1977-10-01,0.45158059031128106,IT
1978-01-01,0.4612732584444225,IT
1978-04-01,0.5371172358680928,IT
1978-07-01,0.5776486326271547,IT
1978-10-01,0.5046457571410136,IT
1979-01-01,0.4648829848482886,IT
1979-04-01,0.494795152633978,IT
1979-07-01,0.502515982635067,IT
1979-10-01,0.30881457597960704,IT
1980-01-01,0.30480190588154205,IT
1980-04-01,0.2515831023192963,IT
1980-07-01,0.22413065679373748,IT
1980-10-01,0.14986711889014756,IT
1981-01-01,0.10513566052779008,IT
1981-04-01,0.12144825491884546,IT
1981-07-01,0.18730960944084352,IT
1981-10-01,0.12062619232093474,IT
1982-01-01,0.14509082891138164,IT
1982-04-01,0.13314536407474423,IT
1982-07-01,0.23961614777897525,IT
1982-10-01,0.13511932259743148,IT
1983-01-01,0.09685976977445625,IT
1983-04-01,0.13235215825440816,IT
1983-07-01,0.21029113837262753,IT
1983-10-01,0.11361270745033089,IT
1984-01-01,0.10759963471606099,IT
1984-04-01,0.06691477364025519,IT
1984-07-01,0.0705418952255831,IT
1984-10-01,0.01031981528392255,IT
1985-01-01,0.014081460024120567,IT
1985-04-01,0.009864558823637756,IT
1985-07-01,0.0713476956963505,IT
1985-10-01,0.010267259955677326,IT
1986-01-01,0.03829576594576131,IT
1986-04-01,0.06776968486948448,IT
1986-07-01,0.17906420520541183,IT
1986-10-01,0.02987796060276738,IT
1987-01-01,0.020975301580167832,IT
1987-04-01,0.026326855744060927,IT
1987-07-01,0.08473479876676138,IT
1987-10-01,-0.023065907868898883,IT
1988-01-01,0.001694865062829896,IT
1988-04-01,-0.013274235099403751,IT
1988-07-01,0.04206937248640222,IT
1988-10-01,-0.03871614081151358,IT
1989-01-01,-0.05816331017610213,IT
1989-04-01,-0.07264288480335569,IT
1989-07-01,-0.04682261735097849,IT
1989-10-01,-0.09747812566491912,IT
1990-01-01,-0.06431667062419623,IT
1990-04-01,-0.08266540331302741,IT
1990-07-01,-0.045946034784117046,IT
1990-10-01,-0.11087225872855129,IT
1991-01-01,-0.08201619428849435,IT
1991-04-01,-0.09900953734373408,IT
1991-07-01,-0.060205214340095445,IT
1991-10-01,-0.11337680420735716,IT
1992-01-01,-0.0983927900377541,IT
1992-04-01,-0.11232849578237165,IT
1992-07-01,-0.08961772629465518,IT
1992-10-01,-0.11806052681155725,IT
1993-01-01,-0.09729704149147693,IT
1993-04-01,-0.10811380410385854,IT
1993-07-01,-0.015162930943567101,IT
1993-10-01,-0.0463653739628161,IT
1994-01-01,0.00522234030302509,IT
1994-04-01,0.01743803094421661,IT
1994-07-01,0.20341167670771887,IT
1994-10-01,0.16775939976438559,IT
1995-01-01,0.17792154896781823,IT
1995-04-01,0.042903012431024366,IT
1995-07-01,0.05694676078279556,IT
1995-10-01,-0.0008883967642604716,IT
1996-01-01,-0.0008883967642604142,IT
1996-04-01,-0.035196289889771144,IT
1996-07-01,0.07454744063536621,IT
1996-10-01,0.016342253155461173,IT
1997-01-01,0.08832748481089903,IT
1997-04-01,0.08885664830727362,IT
1997-07-01,0.20663353339458368,IT
1997-10-01,0.0639501942999085,IT
1998-01-01,0.06994651688831333,IT
1998-04-01,0.03122622618680351,IT
1998-07-01,0.07650453717644319,IT
1998-10-01,-0.0030421978551188646,IT
1999-01-01,0.027542690721484304,IT
1999-04-01,-0.08174023856283366,IT
1999-07-01,-0.06917989420750874,IT
1999-10-01,-0.12114703674793766,IT
2000-01-01,-0.11560990741151018,IT
2000-04-01,-0.1277574452914577,IT
2000-07-01,-0.11977678332261668,IT
2000-10-01,-0.15557933017015996,IT
2001-01-01,-0.14369631958513585,IT
2001-04-01,-0.14472898662092054,IT
2001-07-01,-0.13050307470622338,IT
2001-10-01,-0.13886196273754461,IT
2002-01-01,-0.13588144513818953,IT
2002-04-01,-0.13735939853032908,IT
2002-07-01,-0.11107036602552324,IT
2002-10-01,-0.1209517495452261,IT
2003-01-01,-0.10849933606096229,IT
2003-04-01,-0.11686605828244018,IT
2003-07-01,-0.09709016462592704,IT
2003-10-01,-0.12054740185192106,IT
2004-01-01,-0.11167573851846066,IT
2004-04-01,-0.13759291649497693,IT
2004-07-01,-0.11973984073846058,IT
2004-10-01,-0.14262002004398197,IT
2005-01-01,-0.14007270660164436,IT
2005-04-01,-0.1483219757284799,IT
2005-07-01,-0.14129487753970238,IT
2005-10-01,-0.15822364083304977,IT
2006-01-01,-0.15762869061292,IT
2006-04-01,-0.16925516767404702,IT
2006-07-01,-0.1580911250969153,IT
2006-10-01,-0.1730204746687137,IT
2007-01-01,-0.1725960413020626,IT
2007-04-01,-0.18040071397108157,IT
2007-07-01,-0.17520947952515348,IT
2007-10-01,-0.18724115281926118,IT
2008-01-01,-0.1963628671517089,IT
2008-04-01,-0.19540895774419312,IT
2008-07-01,-0.18837722995378986,IT
2008-10-01,-0.1803401412348297,IT
2009-01-01,-0.17079987527195484,IT
2009-04-01,-0.16732015893280655,IT
2009-07-01,-0.12690581924193256,IT
2009-10-01,-0.01641845763200858,IT
2010-01-01,-0.0015967785288318952,IT
2010-04-01,-0.042818567527154495,IT
2010-07-01,-0.06624290685529427,IT
2010-10-01,-0.03013790246388859,IT
2011-01-01,-0.02587709475356661,IT
2011-04-01,-0.05239464001961972,IT
2011-07-01,-0.05534006414660593,IT
2011-10-01,-0.04353007001077234,IT
2012-01-01,0.00015585100000174636,IT
2012-04-01,0.017077664633182037,IT
2012-07-01,0.0942294847875791,IT
2012-10-01,0.26872228572458756,IT
2013-01-01,0.1848435034876444,IT
2013-04-01,0.08802667955338697,IT
2013-07-01,0.07987099531180744,IT
2013-10-01,0.05065330231305382,IT
2014-01-01,0.05712638005030522,IT
2014-04-01,0.05497839606705189,IT
2014-07-01,0.04805454837944968,IT
2014-10-01,0.13094383758766973,IT
2015-01-01,0.24641109220935728,IT
2015-04-01,0.31417389533327444,IT
2015-07-01,0.2625789119681936,IT
2015-10-01,0.029881927544439246,IT
2016-01-01,0.022470391824328754,IT
2016-04-01,0.04433476863903951,IT
2016-07-01,0.10282741283257062,IT
2016-10-01,0.07858485073229687,IT
2017-01-01,0.07104952709985397,IT
2017-04-01,0.10342396256573637,IT
2017-07-01,0.13034297542249706,IT
2017-10-01,0.13034297542249706,IT
2018-01-01,0.13034297542249945,IT
2018-04-01,0.11653021168982637,IT
2018-07-01,0.23604755858015197,IT
2018-10-01,0.2738622349012817,IT
2019-01-01,0.3259498244990003,IT
2019-04-01,0.27386223490128686,IT
2019-07-01,0.3580393722715185,IT
2019-10-01,0.3170014400094996,IT
2020-01-01,0.3054585154834282,IT
2020-04-01,0.10517023364752491,IT
2020-07-01,-0.006289991390816953,IT
2020-10-01,-0.0415423555091026,IT
2021-01-01,-0.05120087335569727,IT
2021-04-01,-0.05718357020290468,IT
2021-07-01,-0.05396089459028029,IT
2021-10-01,-0.09734144098634082,IT
2022-01-01,-0.0813938217203983,IT
2022-04-01,-0.06141108790816514,IT
2022-07-01,-0.06358602198945068,IT
2022-10-01,-0.047690403505117725,IT
2023-01-01,-0.03263252608399877,IT
2023-04-01,-0.0364849097227086,IT
2023-07-01,0.12348621312300563,IT
2023-10-01,0.12348621312300563,IT
2024-01-01,0.14866936878354364,IT
2024-04-01,0.14866936878354908,IT
2024-07-01,0.07161554177053661,IT
2024-10-01,0.14330615394424756,IT
2025-01-01,0.18199236081613304,IT
2025-04-01,0.11083424211536975,IT
1966-07-01,4.136187732148985,JP
1966-10-01,3.77996556855306,JP
1967-01-01,3.7799375457724267,JP
1967-04-01,3.872434438780209,JP
1967-07-01,3.60425902069924,JP
1967-10-01,3.230003988908343,JP
